6.50000e+00,5.50000e+00,0.00000e+00
6.30902e+00,6.08779e+00,0.00000e+00
5.80902e+00,6.45106e+00,0.00000e+00
5.19098e+00,6.45106e+00,0.00000e+00
4.69098e+00,6.08779e+00,0.00000e+00
4.50000e+00,5.50000e+00,0.00000e+00
4.69098e+00,4.91221e+00,0.00000e+00
5.19098e+00,4.54894e+00,0.00000e+00
5.80902e+00,4.54894e+00,0.00000e+00
6.30902e+00,4.91221e+00,0.00000e+00
