8.304226065180615,6.73606797749979,0
6.8511410091698925,8.73606797749979,0
4.5,9.5,0
3,9.5,0
3,6.833333333333334,0
3,4.166666666666667,0
3,1.5,0
4.499999999999999,1.5,0
6.851141009169892,2.2639320225002098,0
8.304226065180615,4.263932022500209,0
